route_id,route_short_name,route_long_name,circuity_index,actual_time_formatted,shortest_path_time_formatted,start_stop,start_stop_name,end_stop,end_stop_name,actual_time_seconds,shortest_path_time_seconds
LTFRB_PUB1127,,Baclaran-Navotas Terminal via Edsa Ayala,1.812910284463895,02:45:42,01:31:24,LTFRB_4446,"MMDA Navotos Bus Terminal, Circumferential Road 4, Navotas City, Manila",LTFRB_2306,"Roxas Blvd, Parañaque City, Manila",9942.0,5484.0
LTFRB_PUJ1778,,SHAW BLVD - ORTIGAS,1.801418439716312,00:16:56,00:09:24,LTFRB_3170,"Mayflower, Mandaluyong City, Manila",LTFRB_3189,"ADB Ave / Garnet Rd Intersection, Pasig City, Manila",1016.0,564.0
LTFRB_PUJ2004,,CUBAO - KALUMPANG,1.785953177257525,00:53:24,00:29:54,LTFRB_3761,"J. P. Rizal St, Marikina City, Manila",LTFRB_2175,"General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila",3204.0,1794.0
LTFRB_PUJ2030,,BUENDIA LRT - SM MOA,1.7858064516129033,00:23:04,00:12:55,LTFRB_1713,"Senator Gil Puyat Ave, Lungsod ng Pasay, Manila",LTFRB_1740,"Jose Diokno Blvd, Lungsod ng Pasay",1384.0,775.0
LTFRB_PUJ2029,,BUENDIA LRT - SM MOA,1.7858064516129033,00:23:04,00:12:55,LTFRB_1740,"Jose Diokno Blvd, Lungsod ng Pasay",LTFRB_1713,"Senator Gil Puyat Ave, Lungsod ng Pasay, Manila",1384.0,775.0
LTFRB_PUB1045,,Leveriza Monumento,1.7845988152934842,01:50:28,01:01:54,LTFRB_1713,"Senator Gil Puyat Ave, Lungsod ng Pasay, Manila",LTFRB_1155,"Epifanio de los Santos Avenue / 5th Street Intersection , Caloocan City",6628.0,3714.0
LTFRB_PUJ1338,,Evangelista - Libertad,1.768772348033373,00:24:44,00:13:59,LTFRB_1943,"Gen.J.Cailles / Evangelista Intersection, Makati City",LTFRB_1732,Antonio Arnaiz Ave / F.B. Harrison St Intersection,1484.0,839.0
LTFRB_PUJ1613,,Guadalupe-Makati,1.763771186440678,00:27:45,00:15:44,LTFRB_1970,"Makati Ave / Ayala Avenue Intersection, Makati City, Manila",LTFRB_1992,"Epifanio de los Santos Avenue, Makati City, Manila",1665.0,944.0
LTFRB_PUJ1769,,CUBAO-PROJ 4,1.7473309608540926,00:16:22,00:09:22,LTFRB_2206,"Asian College of Science and Technology, Aurora Blvd, Quezon City, Manila",LTFRB_2167,"13th Ave / P. Tuazon Blvd, Quezon City, Manila",982.0,562.0
LTFRB_PUJ2006,,CUBAO - CALUMPANG via H ROXAS,1.7399204997160704,00:51:04,00:29:21,LTFRB_2175,"General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila",LTFRB_3761,"J. P. Rizal St, Marikina City, Manila",3064.0,1761.0
LTFRB_PUJ2203,,CUBAO TAYTAY,1.7334179625515709,01:31:02,00:52:31,LTFRB_3399,"Francisco / Bonifacio Ave Intersection, Cainta, Manila",LTFRB_2169,"15th Ave / P. Tuazon Blvd, Quezon City, Manila",5462.0,3151.0
LTFRB_PUJ2005,,CUBAO - KALUMPANG,1.727427597955707,00:50:42,00:29:21,LTFRB_2175,"General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila",LTFRB_3761,"J. P. Rizal St, Marikina City, Manila",3042.0,1761.0
LTFRB_PUJ1228,,Cubao - Proj. 4 via P. Tuazon,1.72686230248307,00:12:45,00:07:23,LTFRB_2183,"P. Tuazon Blvd / 21st Ave Intersection, Quezon City, Manila",LTFRB_2220,"J.P. Rizal Street / C. Aguinaldo Intersection, Quezon City, Manila",765.0,443.0
LTFRB_PUJ1768,,CUBAO-PROJ 4,1.7258347978910369,00:16:22,00:09:29,LTFRB_2167,"13th Ave / P. Tuazon Blvd, Quezon City, Manila",LTFRB_2206,"Asian College of Science and Technology, Aurora Blvd, Quezon City, Manila",982.0,569.0
LTFRB_PUJ1202,,"Calumpang - Cubao via 20th Ave., P. Tuazon",1.7114020731042008,00:52:17,00:30:33,LTFRB_2174,"General Romulo Ave ,Quezon City, Manila",LTFRB_3775,"Nicanor Roxas St, Marikina City, Manila",3137.0,1833.0
LTFRB_PUB1030,,Baclaran Malabon (Letre) via EDSA,1.7096466093600764,02:29:10,01:27:15,LTFRB_288,"Pagamutang Bayan Ng Malabon, Dagat- Dagatan Avenue, Caloocan City",LTFRB_2296,"Uniwide Coastal Mall, Diosdado Macapagal Blvd, Parañaque City, Manila",8950.0,5235.0
LTFRB_PUJ2096,,AURORA - LAWAN QMC,1.684887459807074,00:26:12,00:15:33,LTFRB_2246,"Kalayaan Ave / Elliptical Rd Intersection, Quezon City, Manila",LTFRB_2210,"Molave, Quezon City, Manila",1572.0,933.0
